label,comment
buy,prefer bank 
buy,rule mkt correction short-term prefer auto stanc 
buy,prefer maruti suzuki forge 
buy,prefer hcl technologies target 
buy,tata motors dvr good bet prefer leyland 
buy,avoid jspl prefer icici bank 
buy,prefer larsen toubro 
buy,prefer lakshmi cement 
buy,prefer icici bank yes bank 
buy,prefer hpcl 
buy,prefer ongc jubilant foodworks 
buy,prefer rec power grid 
buy,prefer power companies 
buy,prefer psu banks long term 
buy,prefer oil & gas stocks 
buy,prefer maruti suzuki 
buy,prefer auto ioc 
buy,consumer & pharma best bets prefer midcaps 
buy,exit chambal fert around prefer upl 
buy,prefer private sector banks 
buy,prefer irrigation systems upl advanta 
buy,prefer auto 
buy,prefer ashoka buildcon 
buy,prefer bharti airtel 
buy,sbi preferred banking bet relatively negative bob ubs 
buy,positive psu banks prefer sbi 
buy,prefer infosys tech mah maruti suzuki 
buy,prefer hul lupin decline 
buy,prefer tata steel mahindra mahindra 
buy,prefer engineers 
buy,prefer asian paints 
buy,prefer lg balakrishnan motherson sumi 
buy,prefer carborundum universal midcap space 
buy,prefer siemens 
buy,prefer ramco cements 
buy,hexaware may rise prefer tcs 
buy,prefer tata communications 
buy,prefer sks microfinance 
buy,prefer gabriel 
buy,prefer hpcl bank 
buy,prefer tata motor dvr 
buy,traders stay put prefer pharma cement 
buy,prefer infosys around 
buy,prefer idfc 
buy,prefer bata 
buy,prefer hexaware technologies 
buy,prefer crompton greaves voltas 
buy,prefer hpcl bpcl cheaper valuations cap 
buy,prefer infosys 
buy,prefer state bank 
buy,prefer auto 
buy,prefer subros pricol 
buy,prefer tata motors dcunha 
buy,prefer l&t two years view 
buy,overweight pharma prefers dr reddys 
buy,prefer dabur 
buy,prefer tcs hcl technologies 
buy,see more cognizant-trizetto like deals prefer tcs ambit 
buy,prefer nifty & largecaps midcaps 
buy,prefer sbi pnb obc 
buy,prefer sarla performance fibers 
buy,prefer motherson sumi around 
buy,best story among ems prefer cyclicals jp morgan 
buy,prefer idea cellular 
buy,prefer pharma tata steel ambuja cements 
buy,prefer infosys may test 
buy,prefer orient cement hexaware 
buy,prefer m&m may test 
buy,prefer l&t 
buy,prefer canara bank 
buy,prefer tcs 
buy,prefer maruti suzuki 
buy,prefer cipla cadilla healthcare 
buy,prefer dcb bank glenmark pharma 
buy,prefer banking stocks years view 
buy,prefer dishman pharma 
buy,prefer gateway distriparks 
buy,prefer torrent pharma forge 
buy,prefer alphageo (india) 
buy,prefer bank icici bank indiabulls housing 
buy,prefer hindustan unilever 
buy,prefer ongc 
buy,prefer dr reddys labs lupin 
buy,prefer hitech 
buy,prefer hindalco industries 
buy,prefer infosys 
buy,avoid bhel prefer l&t 
buy,prefer dishman pharma declines 
buy,prefer industries mohinder 
buy,prefer tata power 
buy,prefer wipro persistent systems 
buy,prefer first 
buy,prefer nuvo 
buy,prefer l&t bhel 
buy,prefer tech mahindra 
buy,prefer tech mahindra correction 
buy,prefer industries 
buy,prefer federal bank city union bank 
buy,prefer divis laboratories 
buy,prefer hero motocorp auto 
buy,prefer icici bank cipla 
buy,prefer tcs 
buy,prefer auto hero motocorp 
buy,hcl tech nos not exciting prefer infosys 
buy,quant prefers hcl tech & tcs space 
buy,prefer tata power 
buy,prefer union bank 
buy,prefer nuvo 
buy,prefer icici bank 
buy,prefer private sector banks 
buy,prefer bank wipro divis labs 
buy,prefer kec international rec sintex ind 
buy,prefer federal bank 
buy,prefer lg balakrishnan motherson sumi 
buy,prefer icici bank 
buy,prefer banking stocks 
buy,prefer icici bank bank baroda 
buy,underweight consumers -wheelers prefer hul hero ubs 
buy,prefer hexaware pc jeweller dolphin offshore 
buy,prefer wockhardt siemens m&m 
buy,prefer goods oil & gas space 
buy,prefer ongc bpcl 
buy,prefer sbi bank baroda 
buy,prefer l&t irb infra 
buy,prefer coromandel international 
buy,prefer thermax 
buy,prefer tata steel l&t 
buy,prefer dish tv 
buy,prefer idea cellular bharti airtel 
buy,mbl infra infra preferred picks 
buy,prefer bharti airtel idea cellular 
buy,prefer ambuja cements target 
buy,prefer larsen toubro 
buy,prefer sks microfinance 
buy,prefer marico britannia industries 
buy,prefer power corporation 
buy,prefer hpcl 
buy,prefer aurobindo pharma havells adani ent 
buy,prefer jspl sesa sterlite 
buy,prefer greaves cotton 
buy,prefer idfc jp associates 
buy,prefer l&t long term 
buy,prefer lic housing tvs srichakra 
buy,prefer bank baroda idfc 
buy,prefer yes bank bank baroda 
buy,prefer tata motors maruti suzuki 
buy,prefer tata motors 
buy,prefer tata motors 
buy,prefer icici bank 
buy,prefer tata motors leyland maruti 
buy,prefer sbi icici bank 
buy,prefer forge 
buy,prefer icici bank 
buy,positive prefer china jpm 
buy,prefer shakti pumps 
buy,prefer auto bpcl 
buy,prefer hcl tech tcs mindtree hexaware 
buy,prefer wipro 
buy,positive market prefer rate cyclicals nomura 
buy,prefer gateway distriparks 
buy,prefer upstream cos omcs ongc best bet like oil ubs 
buy,prefer oberoi realty 
buy,sun pharma lupin dr reddys preferred picks 
buy,prefer upl 
buy,prefer sector 
buy,prefer mah bk bk roa front idbi cap 
buy,prefer cairn industries 
buy,tata steel sesa sterlite preferred picks 
buy,prefer cyient mindtree ab nuvo tcs 
buy,prefer pnb 
buy,prefer aurionpro solutions 
buy,prefer sun pharmaceutical industries 
buy,prefer gateway distriparks 
buy,exit nalco prefer voltas 
buy,prefer voltas crompton greaves 
buy,prefer bank 
buy,prefer sks microfinance emami 
buy,prefer bank 
buy,prefer mahindra bank emami 
buy,prefer m&m forge 
buy,prefer midcap banks 
buy,prefer jet airways spicejet 
buy,prefer risk assets overweight us china jp morgan 
buy,prefer acc 
buy,prefer tech mahindra 
buy,prefer tvs motor l&t sks micro 
buy,prefer hindustan unilever 
buy,prefer asian paints 
buy,ipca labs preferred bet 
buy,bullish financials prefer tata motors 
buy,prefer ceat may test 
buy,prefer alstom 
buy,prefer bank 
buy,prefer skipper 
buy,prefer persistent systems 
buy,prefer larsen & toubro 
buy,prefer rec pfc m&m fin lic housing 
buy,prefer tvs motor 
buy,prefer forge 
buy,prefer idfc 
buy,prefer banking pharma stocks 
buy,prefer tvs motor company 
buy,exit steel prefer tata steel 
buy,exit suzlon energy prefer ntpc nhpc 
buy,prefer mahindra bank 
buy,prefer lic housing icici bank dips 
buy,prefer auto 
buy,prefer asian paints long term 
buy,prefer sbi icici bank 
buy,prefer banking pharma stocks 
buy,prefer power stocks 
buy,prefer hcl tech tech mahindra 
buy,prefer icici bank sbi 
buy,prefer itc 
buy,prefer adani enterprises 
buy,prefer max maruti suzuki 
buy,prefer shriram transport 
buy,prefer canara bank 
buy,prefer sbi pnb bank 
buy,prefer tata steel 
buy,prefer firstsource solutions 
buy,prefer sbi obc canara bank 
buy,prefer cipla wockhardt 
buy,prefer idfc 
buy,prefer icici bank federal bank 
buy,prefer kpit technologies ashoka buildcom 
buy,prefer stocks 
buy,prefer sun pharma icici bank 
buy,prefer jubilant foodworks 
buy,prefer auto 
buy,prefer strides arcolab 
buy,prefer pharma underweight 
buy,exit gammon infra prefer l&t 
buy,prefer hpcl beml oil 
buy,prefer v-mart 
buy,prefer canara bank 
buy,prefer forge motherson sumi 
buy,prefer exide industries 
buy,prefer infosys tech mahindra 
buy,prefer tata steel jsw steel 
buy,prefer icici bank bank 
buy,prefer leyland hero motocorp 
buy,prefer siyaram silk mills apollo tyres 
buy,prefer motherson sumi petronet lng tvs motor 
buy,prefer tech mahindra 
buy,prefer dr reddys laboratories 
buy,exit hindusthan prefer banks 
buy,prefer sbi pnb uco bank 
buy,prefer pharma space 
buy,prefer psu banking stocks 
buy,prefer tata motors maruti suzuki 
buy,prefer forge motherson sumi 
buy,prefer divis laboratories 
buy,prefer kajaria ceramic hsil 
buy,prefer stocks 
buy,prefer maruti suzuki 
buy,prefer magma fincorp 
buy,prefer ilandfs transportation networks 
buy,prefer coal 
buy,prefer bank baroda bank 
buy,prefer forge 
buy,prefer glenmark lupin 
buy,prefer wockhardt strides arcolab 
buy,prefer sadbhav engineering long term 
buy,prefer irb infra 
buy,prefer exide industries beml 
buy,prefer tata comm idea cellular 
buy,prefer maruti suzuki acc 
buy,prefer nbfc stocks 
buy,prefer coal 
buy,prefer asian paints 
buy,prefer auto hero motocorp 
buy,prefer private sector banks 
buy,prefer bank sun pharma 
buy,prefer oil marketing companies 
buy,prefer bank indusind 
buy,prefer mindtree tech mahindra 
buy,prefer private banking stocks 
buy,prefer forge united spirits 
buy,prefer bank pnb 
buy,prefer cox & kings 
buy,prefer china upside capped near-term citi 
buy,prefer private banks 
buy,prefer ajanta pharma 
buy,prefer sbi canara bank bob 
buy,prefer private sector banks 
buy,prefer ongc 
buy,prefer pnb 
buy,prefer sintex industries 
buy,prefer gic housing 
buy,stay away m&m fin prefer bank 
buy,prefer tech mahindra infosys hexaware 
buy,prefer tech mahindra wipro 
buy,prefer lic housing 
buy,prefer prism cement ambuja cements 
buy,prefer sbi 
buy,prefer container industrial stocks long term 
buy,prefer private banks 
buy,prefer banking nbfc stocks 
buy,prefer leyland 
buy,prefer itc hul long term 
buy,prefer jubilant foodworks target 
buy,preferred us fed rate hike reality geosphere 
buy,prefer pharma stocks 
buy,prefer dhfl m&m 
buy,prefer manufacturing space 
buy,prefer godrej industries sintex 
buy,prefer psu banks 
buy,infosys preferred pick pack 
buy,nbfc preferred sector 
buy,prefer eicher motors forge long term 
buy,prefer titan company 
buy,prefer bank sbi kpit tech 
buy,prefer maruti suzuki 
buy,avoid vip industries prefer titan company 
buy,prefer dlf 
buy,prefer largecap stocks 
buy,prefer bank 
buy,prefer cipla 
buy,prefer financials space venkatraman 
buy,prefer infosys tech mahindra hexaware 
buy,prefer auto stocks 
buy,prefer forge 
buy,prefer cement lakshmi cement 
buy,prefer maruti suzuki hero motocorp 
buy,prefer ambuja cements ultratech cement 
buy,prefer forge auto space 
buy,prefer 
buy,prefer pharma sector 
buy,prefer maruti suzuki 
buy,prefer auto five years view bannerjee 
buy,prefer l&t siemens greaves cotton 
buy,prefer wipro corp 
buy,prefer itc 
buy,prefer wockhardt 
buy,prefer icici bank bank dcb bank 
buy,prefer bank 
buy,prefer cement auto space 
buy,prefer icici bank bank 
buy,prefer private sector banks 
buy,prefer sun pharma 
buy,avoid ongc prefer oil marketing companies 
buy,exit jp associates prefer maruti suzuki 
buy,prefer two wheelers stocks 
buy,prefer hexaware tech may head higher 
buy,prefer upl 
buy,prefer ambuja cements 
buy,prefer tvs motor maruti suzuki 
buy,cautious lupin prefers dr reddys labs 
buy,prefer lupin 
buy,prefer ultratech cement shree cements 
buy,prefer suzlon energy 
buy,prefer allahabad bank 
buy,prefer m&m 
buy,prefer itc 
buy,prefer housing companies 
buy,prefer bharti airtel long term 
buy,prefer ultratech cement 
buy,prefer lic housing 
buy,prefer forge 
buy,prefer emami 
buy,prefer leyland tata motors 
buy,prefer hero motocorp 
buy,neutral jaiprakash associates prefer l&t 
buy,prefer maruti suzuki 
buy,prefer fortis healthcare 
buy,prefer exide industries 
buy,prefer adani ent expect higher levels 
buy,prefer cox & kings expect upside 
buy,prefer private sector banks 
buy,prefer pipavav defence 
buy,prefer banking stocks 
buy,prefer tata steel hindalco jspl 
buy,prefer largecap psu banks 
buy,prefer tata motors dvr target 
buy,prefer railways defence space 
buy,prefer psu stocks 
buy,prefer titan company 
buy,prefer apollo tyres 
buy,prefer tata steel jsw steel 
buy,exit ongc prefer stocks 
buy,prefer itc hul 
buy,prefer mcx 
buy,prefer lic housing 
buy,prefer forge 
buy,prefer cement 
buy,prefer paints 
buy,prefer sun pharma granules suven life 
buy,prefer tata beverage 
buy,prefer tata communications 
buy,prefer nmdc 
buy,prefer hero motocorp 
buy,prefer tata motors 
buy,prefer cement stocks 
buy,prefer private banks psu banks 
buy,prefer private sector financials stocks 
buy,prefer union bank 
buy,prefer sector 
buy,prefer private sector banks 
buy,prefer leyland 
buy,prefer irb infrastructure 
buy,prefer jubilant foodworks 
buy,prefer goods stocks 
buy,prefer sbi 
buy,prefer knr construction 
buy,prefer icici bank 
buy,prefer jubilant foodworks 
buy,prefer l&t look gmr infra gvk power 
buy,prefer itc 
buy,prefer sun pharma 
buy,prefer colgate gsk consumer marico 
buy,prefer pharma stocks 
buy,prefer icici bank l&t itc 
buy,prefer adani ports 
buy,prefer glenmark pharma suven lifesciences 
buy,prefer bank bank yes bank indusind bank 
buy,prefer mphasis kpit exide 
buy,leyland tata motors preferred picks 
buy,exit cesc prefer tata power 
buy,prefer dr reddys lupin cipla ipca labs 
buy,prefer domestic fmcg stocks 
buy,prefer bel dewan 
buy,prefer pharma stocks 
buy,prefer suven life sciences 
buy,prefer largecap pharma stocks 
buy,prefer idea cellular 
buy,prefer finserv 
buy,prefer idea cellular bharti airtel 
buy,prefer dalmia prism cement 
buy,prefer hindalco tata steel 
buy,prefer tech mahindra hcl tech 
buy,prefer idea cellular 
buy,prefer cement 
buy,prefer union bank l&t fin m&m fin 
buy,prefer infosys wipro 
buy,prefer aurobindo pharma target 
buy,prefer tech mahindra tcs hcl tech kpit 
buy,prefer pidilite industries 
buy,prefer l&t 
buy,prefer hindalco industries 
buy,prefer forge 
buy,prefer career point zee learn tree house 
buy,preferred em pick jun fed rate hike unlikely jpm 
buy,prefer sundaram fasteners gabriel 
buy,prefer kpit technologies 
buy,cement preferred pick 
buy,prefer aia engineering 
buy,exit jspl prefer dishman pharma 
buy,prefer sun pharma lupin 
buy,prefer fmcg pharma private banking stocks 
buy,prefer bel texmaco rail dewan 
buy,prefer sun pharma long term dewan 
buy,prefer motherson sumi systems 
buy,prefer infosys tcs 
buy,leyland prefered pick 
buy,prefer dr reddy’s labs 
buy,prefer jsw energy 
buy,prefer pharma stocks 
buy,prefer icici bank bank union bank 
buy,prefer cement infra cap goods sectors 
buy,prefer telecom stocks 
buy,exit gmr infra prefer infra 
buy,prefer idea cellular 
buy,prefer suzlon energy 
buy,prefer space 
buy,prefer largecap stocks 
buy,prefer sbi bank bank lic housing 
buy,exit south indian bank prefer dcb bank 
buy,prefer bank tcs 
buy,prefer l&t declines 
buy,prefer il andfs transportation 
buy,bullish telecom prefers idea cellular 
buy,prefer oil marketing companies 
buy,prefer l&t thermax 
buy,hpcl preferred pick 
buy,prefer sintex 
buy,prefer midcap pharma companies 
buy,prefer infosys wipro hcl tech 
buy,prefer maruti suzuki 
buy,prefer goods auto space 
buy,prefer bharti airtel idea cellular 
buy,prefer larsen toubro 
buy,prefer idea cellular bharti airtel 
buy,prefer banking space 
buy,prefer industries l&t 
buy,prefer bharti airtel idea cellular 
buy,prefer mahindra bank target 
buy,prefer bank 
buy,prefer sintex industries praj industries 
buy,prefer private banking stocks 
buy,prefer hindustan media ventures 
buy,prefer ahluwalia contracts niit tech 
buy,prefer china rupee reason cheer 
buy,prefer cement 
buy,prefer hero moto auto 
buy,prefer housing companies 
buy,prefer rec 
buy,mkt may not test new highs prefer nbfcs pvt banks pros 
buy,prefer indiabulls housing target 
buy,prefer aurobindo pharma 
buy,prefer hsil 
buy,prefer knr constructions 
buy,prefer private sector banks pramerica mutual fund 
buy,wait & watch mode prefer pvt banks nbfcs 
buy,prefer upl 
buy,prefer motherson sumi systems 
buy,prefer private sector banks 
buy,prefer midcap pharma companies 
buy,prefer glenmark pharma 
buy,prefer icici bank sbi pnb 
buy,prefer midcap pharma stocks correction 
buy,prefer ptc 
buy,prefer lakshmi cement persistent system 
buy,prefer oil ongc 
buy,colgate palmolive preferred pick 
buy,prefer irb infrastructure 
buy,focus oil & gas prefer industries 
buy,prefer lakshmi subros elecon eng 
buy,idea cellular preferred pick 
buy,prefer tata motors motherson sumi 
buy,prefer indusind bank 
buy,prefer stocks dips 
buy,prefer pharma telecom stocks 
buy,prefer engineers 
buy,prefer hero motocorp dips 
buy,prefer motherson sumi systems 
buy,prefer pc jeweller titan 
buy,prefer banking auto space 
buy,prefer pharma space 
buy,prefer bank indusind bank 
buy,prefer hexaware technologies 
buy,prefer bank target 
buy,prefer psu banks dewan 
buy,prefer lloyd electric engineering 
buy,prefer leyland 
buy,prefer infosys sun pharmaceutical 
buy,prefer hdil long term view 
buy,prefer tata steel 
buy,prefer auto tata motors sterlite tech 
buy,prefer federal bank 
buy,prefer l&t holdings target 
buy,prefer sun pharmaceutical industries 
buy,prefer strides arcolab sun pharma 
buy,look private banks prefer metals 
buy,prefer banks 
buy,prefer nbfc socks 
buy,prefer eros entertainment 
buy,prefer suven life sciences granules 
buy,prefer private sector banks psu banks 
buy,prefer infosys wipro long term 
buy,prefer upl 
buy,prefer infosys wipro lower levels 
buy,prefer tech mahindra 
buy,prefer private sector banks 
