comment_id,comment
24210,event driven rally ruling mkt may see consolidation 
24218,indian deserve premium morgan stanley 
24219,ganeshaspeaks market prediction december 
24220,sebi chiefs blames corp rivalry behind ipo complaints 
24224,srei infra auto charts look excellent 
24226,discount iip earnings sign incs win slump aqs 
24227,nifty may see january-end 
24230,mood high bharti infratel ipo hit 
24231,indus fila target 
24233,chettinad cement move 
24235,still hopeful nifty seeing dec last week 
24237,see upside aurobindo pharma 
24238,nmdc success pricing 
24241,cautiously positioned yr-end eastspring 
24244,silver may see profit booking astromoneyguru 
24246,see upside idfc 
24247,nmdc move 
24248,idfc target 
24256,expect rally tata motors current level 
24271,jet airways move 
24273,experts disagree f&o ban agree divestment via etf 
24274,avendus cap good nifty picks sectors 
24282,fiscal cliff threat eases gradual hill solaris 
24284,see downside target nifty 
24285,cues mixed mkt may react policy issues 
24287,ganeshaspeaks market prediction december 
24288,gmr incur heavy losses male woes 
24300,nifty unlikely break sec 
24302,markets may see rally nab 
24303,sbi add 
24310,see delayed reaction market recent reforms 
24317,sebi order limit welcome discuss annulment trade 
24318,mkt next week rbi policy may help nifty break range 
24321,see plus returns broader mkt 
24322,upbeat aviation space 
24324,upbeat m&m auto 
24327,ganeshaspeaks market prediction december 
24329,see lower levels hul 
24330,nifty consolidate range ahead 
24331,united spirits move 
24332,nifty give away next sessions 
24333,see jet-etihad deal dec usl 
24334,goa mining mess industry breaking point 
24335,market prediction december 
24336,inflation data pulls market green terrain 
24344,market pulse weekly report dec 
24345,picks cesc ingersoll rand multi-bagger 
24346,see lower levels titan industries 
24347,mkt remain choppy downside bias 
24348,expect bps rate cut rbi 
24349,target 
24351,ntpc oil issues may well invst banking 
24352,amc sees mkt consolidating next year upmove 
24353,nmdc target 
24354,union bank target 
24357,cesc target 
24362,rbi unlikely cut rate etihad may favour jet 
24363,upbeat fortis healthcare 
24364,budget guj polls take nifty 
24366,bet consumption pharma pvt banks 
24373,lakshmi cements may rally 
24375,euro trades higher new range 
24376,rbi policy expectations not high 
24377,liquidity domestic cues provide floor mkts 
24378,ganeshaspeaks market prediction december 
24379,finmin cut fisc divestment funds re-cap banks 
24380,provide crore required partial restart kfa 
24381,etihad mulls picking stake jet airways 
24382,mkt stays sluggish street not excited rbi policy 
24385,adani ports may see upmove 
24390,tata motors dvr m&m see good upmove 
24397,risk air fiscal cliff drag minimal 
24402,tata steel target 
24404,bank plans raise cr fy 
24405,rate cut hopes drive mkt direct 
24406,unchanged cautious risk-aversion stance rbi 
24410,market could building up christmas rally 
24411,expect market deliver returns jp morgan 
24412,ganeshaspeaks market prediction december 
24419,hindalco sterlite industries may see upside 
24420,volatile day d-street market expecting rate cut 
24424,federal bank move 
24425,cautious realty stocks 
24428,nifty may head breached 
24429,expect earnings growth 
24432,texmaco rail may rally 
24433,upbeat indiabulls real estate 
24434,apollo tyres l&t likely see good upmove 
24438,banking licence shriram l&t likely candidates 
24440,banking already priced cautious 
24441,cautious db realty 
24446,limited upside seen pharma stocks 
24448,maruti suzuki leyland l&t top bets 
24460,cautious real estate stocks 
24461,ongc likely remain range 
24462,nifty may record new highs next days 
24463,mkt up till policy acts media nbfc hot icici pru life 
24466,nifty unlikely go beyond dec series 
24474,infosys good medium term bet 
24475,see nifty pts range till -end sec 
24478,market might like narendra modis victory 
24480,ganeshaspeaks market prediction december 
24483,jaiprakash associates begin correction 
24488,market may see strong run up budget bofa merrill lynch 
24490,bank bank safe bets 
24491,nifty may see new highs january 
24492,book partial profit lic housing 
24496,mkts edgy nifty shrugs narendra modis win 
24498,market remain rangebound dec series 
24503,stay indiabulls real hdil 
24505,mutlibaggers picks regional construction cos 
24507,ganesh housing corp move 
24508,see correction itc 
24511,tata steel hindalco may see profit booking 
24512,see inflation interest rates moderate next year 
24514,nifty finding difficult clear hurdle 
24515,stocks give good upside 
24516,ganeshaspeaks market prediction december 
24520,nifty may drift dec settlement sec 
24526,cairn moving towards 
24528,shanthi builders target 
24538,see mkt feb us fixes fiscal cliff il&fs 
24540,see santa claus rally january time 
24541,reforms rate-cut hopes run mkt till fy experts 
24542,market prediction december 
24544,pent up demand propel us economy fy rabobank 
24549,upbeat jet airways 
24552,see upside ubi vijaya bank uco bank darashaw 
24554,f&o cues nifty likely retest 
24555,fantastic stocks fetch good returns week 
24557,early breakout essential 
24558,good news -wheeler govt speed up new norms 
24559,commmin assurances infra sops cheer inc 
24560,hero motocorp adopts measures boost dec sales 
24565,bets jan-feb may best em 
24567,see return valuations not cheap f&c 
24571,continue remain cautious financials ambit 
24573,ganeshaspeaks market prediction december 
24574,expect bounce back upside capped 
24575,heres indian bonds market revived 
24576,market trading peak myth say experts 
24580,tcs retest 
24581,federal bank target 
24584,sees sensex mar suggests bets 
24587,easun reyrolle target 
24588,karur vysya bank target 
24590,dlf ivrcl infra interesting short-term picks 
24593,lanco infratech target 
24596,state bank better bet 
24598,year sensex may see returns julius 
24603,industries move 
24604,heres one play ril dlf balrampur chini 
24606,dlf sun pharma good ideas 
24607,tcs safe bet 
24608,see upside potential ipca labs 
24609,check lilladhers bets 
24613,year whats lined up nifty 
24614,cesc target 
24616,crude oil see upward move astromoneyguru 
24617,budget game changer mkt reforms key 
24621,see sideways choppy movement 
24622,turbulent yr indian aviation airport fees kfa 
24623,listing expects + 
24624,jet airways may rally 
24625,may grow better margins 
24628,sail go 
24632,dlf move 
24633,escorts target 
24640,traders bet dlf 
24641,upbeat pharma sectors 
24649,see pc jewellers fair value range 
24651,ganeshaspeaks market prediction december 
24652,see expiry mkt break range next week 
24653,stay cautions 
24654,cement cement may see good upside 
24655,binani industries may rally 
24656,overweight sector 
24657,bharti airtel looks strong 
24658,tough repeat momentum rate-cut impact low experts 
24659,nifty likely see january series 
24661,see expiry near bet bank nifty 
24663,move 
24664,see return lanco infratech 
24666,multibaggers stocks give returns 
24667,see new market high mid-january 
24671,growth remains anaemic across sectors institutional 
24672,expect pc jeweller months 
24674,pc jewellers move 
24675,see profit booking 
24679,glenmark pharma target 
24680,copper cross kg astromoneyguru 
24682,doubtful fisc cliff deal mkt volatile solaris 
24684,ivrcl target 
24686,upbeat tata motors federal bank 
24687,expect hit months 
24693,eyes next trigger cautious bank nifty 
24694,cement sector cap bets largecaps midcaps 
24696,jsw steel target 
24697,suzlon energy tata motors see good upmove vayalar 
24700,bring fear recession us 
24701,oilmin gung-ho plans raise kcr oil ofs 
24702,mkt see good upside january first half 
24706,lucky stocks cheer portfolio next year 
24709,indian mkt deliver returns jp morgan 
24710,govt braves despite kejriwals revelations scams 
24714,hotel leela may give returns 
24716,limited downside seen suzlon energy 
24718,bharti infratel may list below 
24719,budget dull earnings-growth casts pall bull mkt hopes experts 
24720,play hotel leela suzlon pc jewellers 
24723,rbis rate easing & earnings drive market 
24726,psu banks likely well 
24731,expect big move either way january 
24732,ganeshaspeaks market prediction december 
24735,bharti infra may see growth yrs centrum 
24738,idea cellular target 
24742,publications target 
24748,tata motors may hit months 
24752,market may give return rada 
24758,sees big moves mkt gives trading tips 
24762,suzlon energy target 
24765,mkt start firm despite volatility risk 
24766,market prediction dec 
24768,expect fudged deal stave fiscal cliff threat bgc 
24772,ganeshaspeaks market prediction december 
24773,see sensex companies grow yoy morgan stanley 
24774,mkt may peak fiscal cliff resolved 
24775,move 
24776,sks microfinance likely move 
24779,sees nifty near mid-jan picks stocks 
24780,f&o market strategy ril pantaloon 
24781,pantaloon target 
24783,cap sees upmove no change macros yet 
24794,eros international target 
24802,see upside tata motors 
24806,shortlists stocks move 
24814,upbeat psu banks 
24815,bet psu banks auto gung-ho 
24820,acc ultratech cement good bets 
24822,upside seen jp associates 
24824,stocks picks icici direct 
24827,upbeat pack 
24833,us europe sideshows domestic boom rule 
24837,expect nifty trade within ubs 
24838,ganeshaspeaks market prediction january 
24839,dgca renew kingfisher airlines licence 
24845,mkt bonds look overbought current levels dsp blackrock 
24846,see nifty breached decisively darashaw 
24847,budget better us gets steps wrong 
24850,see more upside pnb 
24854,sintex industries move 
24856,kolte-patil target 
24858,dgca renews kfas maintenance & engg training licence 
24863,mkt remain buoyant first quarter 
24867,expect pts rally nifty jm 
24869,ganeshaspeaks market prediction january 
24870,mkts eye fiscal cliff nifty may see today 
24871,kfa debt much banks get demand liquidation 
24878,onmobile move 
24879,infrastructure target 
24884,tulsians multibagger picks dharani sugars torrent pharma 
24885,mkt euphoria persist may hit today 
24886,dharani sugars target 
24887,srei infrastructure target 
24889,upbeat psu banks 
24890,ongc ril infosys good bets 
24891,budget await rate-cuts fundamentals sustain mkt rally experts 
24896,expect nifty scale january tulsain 
24901,more upside seen pnb bob canara bank sbi 
24902,suzlon energy may give good returns 
24905,niftys coincidence part rally 
24907,rally die soon us debts spook mkts credit suisse 
24908,see sensex rupee breaches below 
24910,nifty touches strong cues 
24911,spicejet shortlists foreign investors raise 
24914,see upside ranbaxy laboratories 
24916,expect earnings growth recover fy clsa 
24917,dont get carried away cheer 
24919,ganeshaspeaks market prediction january 
24920,tough game sponsors chennai open 
24921,kingfisher staff left lurch govt washes hand 
